性价比,价差,参考价,样本数,评分,标题,型号,品牌,类目,成色,价格,币种,购买方式,标记,所在地,卖家,好评率,上架时间,结束时间,链接,图片
合理,-8%,129.99,27,8.0,Canon PowerShot A800 10.0MP Digital Camera – Black – Tested Working W/ Box,canon a800,Canon,Digital Cameras,Used,120.0,CAD,"FIXED_PRICE,BEST_OFFER",low-feedback,CA,randomstuff4every1,95.3,2026-09-10T23:49:15.000Z,,https://www.ebay.ca/itm/168679687909?hash=item274617c6e5:g:hkMAAeSw~0ZqKG4D,https://i.ebayimg.com/images/g/hkMAAeSw~0ZqKG4D/s-l225.jpg
偏高,+13%,173.02,37,8.0,Canon PowerShot SX120 IS 10MP Digital Camera (Black) in box,canon sx120,Canon,Digital Cameras,Used,195.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,e_and06,99.5,2026-09-11T00:18:36.000Z,,https://www.ebay.ca/itm/278363609620?hash=item40cfc39a14:g:ksYAAeSwIWNqo0g2,https://i.ebayimg.com/images/g/ksYAAeSwIWNqo0g2/s-l225.jpg
偏高,+14%,289.1,79,8.0,Canon PowerShot Digital ELPH SD1100 IS 8.0MP Digital Camera Pink- Tested,canon sd1100,Canon,Digital Cameras,Used,329.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,picks_86,99.2,2026-09-11T06:00:04.000Z,,https://www.ebay.ca/itm/188915488254?hash=item2bfc3d95fe:g:1yEAAeSw5TlqeNV3,https://i.ebayimg.com/images/g/1yEAAeSw5TlqeNV3/s-l225.jpg
偏高,+20%,287.68,80,8.0,Canon PowerShot SX240 HS Digital Camera 12.1MP 20x Zoom with Accessories,canon sx240,Canon,Digital Cameras,Used,345.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,e_and06,99.5,2026-09-11T00:13:18.000Z,,https://www.ebay.ca/itm/278363605172?hash=item40cfc388b4:g:g4MAAeSw0kNqo0b0,https://i.ebayimg.com/images/g/g4MAAeSw0kNqo0b0/s-l225.jpg
偏高,+36%,255.69,26,8.0,canon powershot sd600 digital elph camera,canon sd600,Canon,Digital Cameras,Used,349.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,st_949966,100.0,2026-09-10T13:00:19.000Z,,https://www.ebay.ca/itm/287578181281?hash=item42f4fecea1:g:k7cAAeSw6alqoqlN,https://i.ebayimg.com/images/g/k7cAAeSw6alqoqlN/s-l225.jpg
合理,+8%,443.81,16,6.0,Panasonic LUMIX DMC-GH3 16 MP Digital Camera Black w/G X VARIO 14-42mm Lens 3bat,panasonic dmc-gh3,Panasonic,Digital Cameras,Used,480.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,ya_912806,99.1,2026-09-11T03:42:58.000Z,,https://www.ebay.ca/itm/820113016846?hash=itembef28b880e:g:ZT8AAeSwQY5qo3fT,https://i.ebayimg.com/images/g/ZT8AAeSwQY5qo3fT/s-l225.jpg
无基准,,357.24,15,3.0,Sony Alpha SLT-A57 16.1MP Digital SLR Camera - Black (Kit w/ DT SAM 18-55mm...,sony slt-a57,Sony,Digital Cameras,Used,0.0,USD,"AUCTION,BEST_OFFER",55mm;auction,CA,thriftsharkca,100.0,2026-09-11T04:18:07.000Z,2026-09-21T04:18:07.000Z,https://www.ebay.ca/itm/407208515174?hash=item5ecf84d666:g:spEAAeSwDs5qN0nj,https://i.ebayimg.com/images/g/spEAAeSwDs5qN0nj/s-l225.jpg
合理,+0%,49.99,7,2.0,KODAK Digital Science DC210 Plus Zoom Camera 1 MP Y2K Retro Vintage Low Res,kodak dc210,Kodak,Digital Cameras,Used,49.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,redbull_29,100.0,2026-09-11T03:36:33.000Z,,https://www.ebay.ca/itm/278363931528?hash=item40cfc88388:g:q84AAeSwt1Zqo3aG,https://i.ebayimg.com/images/g/q84AAeSwt1Zqo3aG/s-l225.jpg
合理,+0%,70.0,7,2.0,Panasonic Lumix DMC-LS60 6.0MP Digital Camera Silver Tested Works,panasonic dmc-ls60,Panasonic,Digital Cameras,Used,70.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,darcysboardshop,100.0,2026-09-10T17:44:31.000Z,,https://www.ebay.ca/itm/178485751583?hash=item298e946f1f:g:cuoAAeSwGlZqouw-,https://i.ebayimg.com/images/g/cuoAAeSwGlZqouw-/s-l225.jpg
合理,-3%,82.85,14,2.0,Kodak EasyShare C142 Digital Camera 10MP Silver W/ Case & 2GB SD - Tested,kodak c142,Kodak,Digital Cameras,Used,80.71,CAD,"FIXED_PRICE,BEST_OFFER",,CA,qwestsupply,100.0,2026-09-10T08:48:13.000Z,,https://www.ebay.ca/itm/237060855948?hash=item3731ed988c:g:5k4AAeSwKRRp9P48,https://i.ebayimg.com/images/g/5k4AAeSwKRRp9P48/s-l225.jpg
偏高,+40%,235.88,80,2.0,Sony Handycam DCR-TRV340 Digital8 Camcorder NightShot W Battery/Charger/AV Cable,sony digital8,Sony,Camcorders,Used,329.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,venni2013,0.0,2026-09-10T08:20:48.000Z,,https://www.ebay.ca/itm/206547906356?hash=item301736ef34:g:XjYAAeSwSCRqomKJ,https://i.ebayimg.com/images/g/XjYAAeSwSCRqomKJ/s-l225.jpg
高价,+108%,41.4,45,0.0,Canon EOS 400D/Digital Rebel XTi/ DSLR/ W Battery Pack & 2 Battery Case /,canon eos 400d/digital,Canon,Digital Cameras,Used,86.0,CAD,FIXED_PRICE,,CA,ya_912806,99.1,2026-09-11T03:10:00.000Z,,https://www.ebay.ca/itm/820112937419?hash=itembef28a51cb:g:X8gAAeSwEytqo240,https://i.ebayimg.com/images/g/X8gAAeSwEytqo240/s-l225.jpg
高价,+174%,32.81,80,0.0,Nikon 1 J1 10.1MP Mirrorless Camera,nikon 1,Nikon,Digital Cameras,Used,89.99,CAD,FIXED_PRICE,,CA,paymorevancouver,99.4,2026-09-10T23:00:42.000Z,,https://www.ebay.ca/itm/227516065171?hash=item34f903a593:g:7XEAAeSw9axqozba,https://i.ebayimg.com/images/g/7XEAAeSw9axqozba/s-l225.jpg
高价,+141%,41.42,80,0.0,Canon EOS Digital Rebel XT 8.0MP Digital SLR DSLR Camera,canon eos rebel,Canon,Digital Cameras,Used,99.99,CAD,FIXED_PRICE,,CA,paymore_chinook,99.7,2026-09-10T20:43:19.000Z,,https://www.ebay.ca/itm/307172529141?hash=item4784e8d3f5:g:rgAAAeSw1Qlqoxd-,https://i.ebayimg.com/images/g/rgAAAeSw1Qlqoxd-/s-l225.jpg
高价,+262%,41.42,80,0.0,"Canon EOS Rebel XS SLR Camera Black 50mm Lens w/ Strap, Charger & Bag - TESTED",canon eos rebel,Canon,Digital Cameras,Used,149.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,freshlysnazzed,100.0,2026-09-10T23:00:01.000Z,,https://www.ebay.ca/itm/377484927618?hash=item57e3dae282:g:BPUAAeSwdbpqoek9,https://i.ebayimg.com/images/g/BPUAAeSwdbpqoek9/s-l225.jpg
高价,+1396%,25.43,80,0.0,Olympus Stylus Tough TG-4 Digital Camera Black 4x Optical Zoom Tested,olympus stylus,Olympus,Digital Cameras,Used,380.41,CAD,"FIXED_PRICE,BEST_OFFER",,CA,volodymystet0,100.0,2026-09-10T17:32:47.000Z,,https://www.ebay.ca/itm/318853770249?hash=item4a3d2a6c09:g:ZZ0AAeSwNJhqoul1,https://i.ebayimg.com/images/g/ZZ0AAeSwNJhqoul1/s-l225.jpg
高价,+74%,288.12,80,0.0,nikon d7000 with Tamron 18mm-400mm lens And Case,nikon d7000,Nikon,Digital Cameras,Used,500.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,thebgb1,100.0,2026-09-11T01:15:38.000Z,,https://www.ebay.ca/itm/336788759136?hash=item4e6a2ca260:g:8pYAAeSw7~tqo1Ww,https://i.ebayimg.com/images/g/8pYAAeSw7~tqo1Ww/s-l225.jpg
偏高,+32%,166.84,80,-2.0,sony cybershot Dsc-w80,sony dsc-w80,Sony,Digital Cameras,Used,220.0,CAD,"FIXED_PRICE,BEST_OFFER",,CA,nollafon_0,100.0,2026-09-10T19:01:41.000Z,,https://www.ebay.ca/itm/398381886662?hash=item5cc1692cc6:g:5zUAAeSwaClqov5L,https://i.ebayimg.com/images/g/5zUAAeSwaClqov5L/s-l225.jpg
高价,+150%,35.97,80,-6.0,Sony Video 8 Pro CCD-V110 Camera Recorder Camcorder With Case TESTED,sony 8,Sony,Camcorders,Used,90.0,CAD,FIXED_PRICE,,CA,cashbox1m,99.9,2026-09-10T21:41:00.000Z,,https://www.ebay.ca/itm/318854457415?hash=item4a3d34e847:g:KEcAAeSwtMRqoyMv,https://i.ebayimg.com/images/g/KEcAAeSwtMRqoyMv/s-l225.jpg
高价,+173%,73.37,80,-6.0,Sony Handycam DCR-TRV25 Silver MiniDV Camcorder 120x Digital Zoom,sony 120x,Sony,Camcorders,Used,199.99,CAD,"FIXED_PRICE,BEST_OFFER",,CA,straubssportscards,100.0,2026-09-10T09:22:20.000Z,,https://www.ebay.ca/itm/278361743428?hash=item40cfa72044:g:MXkAAeSw5y9qocI0,https://i.ebayimg.com/images/g/MXkAAeSw5y9qocI0/s-l225.jpg
高价,+68%,207.7,80,-10.0,Panasonic LUMIX DMC-GF3 12.1MP Digital Camera W/ Lumix 45-100mm F4 lens Tested,panasonic dmc-gf3,Panasonic,Digital Cameras,Used,349.99,CAD,FIXED_PRICE,,CA,westobest,99.2,2026-09-10T04:57:33.000Z,,https://www.ebay.ca/itm/800639228973?hash=itemba69d11c2d:g:uPQAAeSwpZdqojiS,https://i.ebayimg.com/images/g/uPQAAeSwpZdqojiS/s-l225.jpg
高价,+92%,411.58,80,-10.0,Sony A6000 24.3 MP Mirrorless Digital SLR Camera W/ Sony E PZ 16-50mm f/3.5 lens,sony a6000,Sony,Digital Cameras,Used,789.99,CAD,FIXED_PRICE,,CA,westobest,99.2,2026-09-10T05:03:57.000Z,,https://www.ebay.ca/itm/800639246011?hash=itemba69d15ebb:g:0MIAAeSwXFFqojnH,https://i.ebayimg.com/images/g/0MIAAeSwXFFqojnH/s-l225.jpg
高价,+2127%,65.12,80,-10.0,Sony Alpha 7 III 24.2MP Full-Frame Mirrorless Digital Camera,sony 7,Sony,Digital Cameras,Used,1449.99,CAD,FIXED_PRICE,,CA,paymoresurrey,98.7,2026-09-10T22:34:27.000Z,,https://www.ebay.ca/itm/407208013540?hash=item5ecf7d2ee4:g:eBUAAeSwwlxqozCy,https://i.ebayimg.com/images/g/eBUAAeSwwlxqozCy/s-l225.jpg
高价,+317%,41.5,14,-14.0,Kodak EasyShare M1033 Digital Camera Black 10MP 3x Optical Zoom Tested,kodak m1033,Kodak,Digital Cameras,Used,172.91,CAD,"FIXED_PRICE,BEST_OFFER",,CA,volodymystet0,100.0,2026-09-10T19:21:22.000Z,,https://www.ebay.ca/itm/318854056161?hash=item4a3d2ec8e1:g:Kx4AAeSweDpqowLw,https://i.ebayimg.com/images/g/Kx4AAeSweDpqowLw/s-l225.jpg
高价,+149%,97.08,6,-14.0,Panasonic Lumix DMC-TS3 12.1MP Digital Camera Blue Leica Lens Tested,panasonic dmc-ts3,Panasonic,Digital Cameras,Used,242.08,CAD,"FIXED_PRICE,BEST_OFFER",,CA,volodymystet0,100.0,2026-09-10T18:10:55.000Z,,https://www.ebay.ca/itm/318853871237?hash=item4a3d2bf685:g:q40AAeSwHHVqovJI,https://i.ebayimg.com/images/g/q40AAeSwHHVqovJI/s-l225.jpg
高价,+84%,131.63,6,-14.0,Panasonic Lumix DMC-ZS5 Digital Camera Black 12x Optical Zoom Tested,panasonic dmc-zs5,Panasonic,Digital Cameras,Used,242.08,CAD,"FIXED_PRICE,BEST_OFFER",,CA,volodymystet0,100.0,2026-09-10T17:48:15.000Z,,https://www.ebay.ca/itm/318853795683?hash=item4a3d2acf63:g:zf8AAeSwg3pqou0M,https://i.ebayimg.com/images/g/zf8AAeSwg3pqou0M/s-l225.jpg
高价,+54%,406.68,80,-45.0,Sony ZV-1 Digital Compact Vlogging Camera- Black (Tested And Working - Read),sony zv-1,Sony,Digital Cameras,Used,625.0,CAD,"FIXED_PRICE,BEST_OFFER",neg,CA,christians_general_store,100.0,2026-09-11T03:27:07.000Z,,https://www.ebay.ca/itm/398382937191?hash=item5cc1793467:g:qB4AAeSw3zVqo3Tv,https://i.ebayimg.com/images/g/qB4AAeSw3zVqo3Tv/s-l225.jpg
